"name","id","properties"
"GatewayManager.UAECentral","GatewayManager.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.UAENorth","GatewayManager.UAENorth","@{changeNumber=2; region=uaenorth; regionId=60; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.UKNorth","GatewayManager.UKNorth","@{changeNumber=2; region=uknorth; regionId=29; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=}"
"GatewayManager.UKSouth","GatewayManager.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.UKSouth2","GatewayManager.UKSouth2","@{changeNumber=2; region=uksouth2; regionId=30; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.UKWest","GatewayManager.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.WestCentralUS","GatewayManager.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.WestEurope","GatewayManager.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.WestIndia","GatewayManager.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.WestUS","GatewayManager.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"GatewayManager.WestUS2","GatewayManager.WestUS2","@{changeNumber=2; region=westus2; regionId=38; platform=Azure; systemService=GatewayManager; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.AustraliaCentral","HDInsight.AustraliaCentral","@{changeNumber=3; region=australiacentral; regionId=58; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.AustraliaCentral2","HDInsight.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=}"
"HDInsight.AustraliaEast","HDInsight.AustraliaEast","@{changeNumber=3; region=australiaeast; regionId=3; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.AustraliaSoutheast","HDInsight.AustraliaSoutheast","@{changeNumber=3; region=australiasoutheast; regionId=4; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.BrazilSouth","HDInsight.BrazilSouth","@{changeNumber=3; region=brazilsouth; regionId=9; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.BrazilSoutheast","HDInsight.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.CanadaCentral","HDInsight.CanadaCentral","@{changeNumber=3; region=canadacentral; regionId=11; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.CanadaEast","HDInsight.CanadaEast","@{changeNumber=3; region=canadaeast; regionId=12; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.CentralIndia","HDInsight.CentralIndia","@{changeNumber=3; region=centralindia; regionId=21; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.CentralUS","HDInsight.CentralUS","@{changeNumber=3; region=centralus; regionId=31; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.CentralUSEUAP","HDInsight.CentralUSEUAP","@{changeNumber=3; region=centraluseuap; regionId=48; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.EastAsia","HDInsight.EastAsia","@{changeNumber=3; region=eastasia; regionId=1; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.EastUS","HDInsight.EastUS","@{changeNumber=3; region=eastus; regionId=32; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.EastUS2","HDInsight.EastUS2","@{changeNumber=3; region=eastus2; regionId=33; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.EastUS2EUAP","HDInsight.EastUS2EUAP","@{changeNumber=3; region=eastus2euap; regionId=49; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.FranceCentral","HDInsight.FranceCentral","@{changeNumber=4; region=centralfrance; regionId=19; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.FranceSouth","HDInsight.FranceSouth","@{changeNumber=3; region=southfrance; regionId=20; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.GermanyNorth","HDInsight.GermanyNorth","@{changeNumber=3; region=germanyn; regionId=72; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.GermanyWestCentral","HDInsight.GermanyWestCentral","@{changeNumber=3; region=germanywc; regionId=71; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.JapanEast","HDInsight.JapanEast","@{changeNumber=3; region=japaneast; regionId=24; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.JapanWest","HDInsight.JapanWest","@{changeNumber=3; region=japanwest; regionId=25; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.KoreaCentral","HDInsight.KoreaCentral","@{changeNumber=3; region=koreacentral; regionId=26; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.KoreaSouth","HDInsight.KoreaSouth","@{changeNumber=2; region=koreasouth; regionId=50; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.NorthCentralUS","HDInsight.NorthCentralUS","@{changeNumber=3; region=northcentralus; regionId=34; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.NorthEurope","HDInsight.NorthEurope","@{changeNumber=3; region=northeurope; regionId=17; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.NorwayEast","HDInsight.NorwayEast","@{changeNumber=3; region=norwaye; regionId=63; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.NorwayWest","HDInsight.NorwayWest","@{changeNumber=3; region=norwayw; regionId=74; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.SouthAfricaNorth","HDInsight.SouthAfricaNorth","@{changeNumber=3; region=southafricanorth; regionId=82; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.SouthAfricaWest","HDInsight.SouthAfricaWest","@{changeNumber=3; region=southafricawest; regionId=83; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.SouthCentralUS","HDInsight.SouthCentralUS","@{changeNumber=3; region=southcentralus; regionId=35; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.SouthIndia","HDInsight.SouthIndia","@{changeNumber=3; region=southindia; regionId=22; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.SoutheastAsia","HDInsight.SoutheastAsia","@{changeNumber=3; region=southeastasia; regionId=2; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.SwitzerlandNorth","HDInsight.SwitzerlandNorth","@{changeNumber=3; region=switzerlandn; regionId=66; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.SwitzerlandWest","HDInsight.SwitzerlandWest","@{changeNumber=3; region=switzerlandw; regionId=67; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.UAECentral","HDInsight.UAECentral","@{changeNumber=3; region=uaecentral; regionId=61; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.UAENorth","HDInsight.UAENorth","@{changeNumber=3; region=uaenorth; regionId=60; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.UKNorth","HDInsight.UKNorth","@{changeNumber=2; region=uknorth; regionId=29; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.UKSouth","HDInsight.UKSouth","@{changeNumber=3; region=uksouth; regionId=27; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.UKSouth2","HDInsight.UKSouth2","@{changeNumber=2; region=uksouth2; regionId=30; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=}"
"HDInsight.UKWest","HDInsight.UKWest","@{changeNumber=3; region=ukwest; regionId=28; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.WestCentralUS","HDInsight.WestCentralUS","@{changeNumber=3; region=westcentralus; regionId=36; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.WestEurope","HDInsight.WestEurope","@{changeNumber=3; region=westeurope; regionId=18; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.WestIndia","HDInsight.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=}"
"HDInsight.WestUS","HDInsight.WestUS","@{changeNumber=3; region=westus; regionId=37; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"HDInsight.WestUS2","HDInsight.WestUS2","@{changeNumber=3; region=westus2; regionId=38; platform=Azure; systemService=HDInsight; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.AustraliaCentral","LogicApps.AustraliaCentral","@{changeNumber=2; region=australiacentral; regionId=58; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.AustraliaCentral2","LogicApps.AustraliaCentral2","@{changeNumber=2; region=australiacentral2; regionId=59; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.AustraliaEast","LogicApps.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.AustraliaSoutheast","LogicApps.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.BrazilSouth","LogicApps.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.BrazilSoutheast","LogicApps.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.CanadaCentral","LogicApps.CanadaCentral","@{changeNumber=3; region=canadacentral; regionId=11; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.CanadaEast","LogicApps.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.CentralIndia","LogicApps.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.CentralUS","LogicApps.CentralUS","@{changeNumber=2; region=centralus; regionId=31; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.CentralUSEUAP","LogicApps.CentralUSEUAP","@{changeNumber=2; region=centraluseuap; regionId=48; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.EastAsia","LogicApps.EastAsia","@{changeNumber=2; region=eastasia; regionId=1; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.EastUS","LogicApps.EastUS","@{changeNumber=2; region=eastus; regionId=32; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.EastUS2","LogicApps.EastUS2","@{changeNumber=2; region=eastus2; regionId=33; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.EastUS2EUAP","LogicApps.EastUS2EUAP","@{changeNumber=2; region=eastus2euap; regionId=49; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.FranceCentral","LogicApps.FranceCentral","@{changeNumber=2; region=centralfrance; regionId=19; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.FranceSouth","LogicApps.FranceSouth","@{changeNumber=2; region=southfrance; regionId=20; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.GermanyNorth","LogicApps.GermanyNorth","@{changeNumber=2; region=germanyn; regionId=72; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.GermanyWestCentral","LogicApps.GermanyWestCentral","@{changeNumber=2; region=germanywc; regionId=71; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.JapanEast","LogicApps.JapanEast","@{changeNumber=2; region=japaneast; regionId=24; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.JapanWest","LogicApps.JapanWest","@{changeNumber=2; region=japanwest; regionId=25; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.KoreaCentral","LogicApps.KoreaCentral","@{changeNumber=2; region=koreacentral; regionId=26; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.KoreaSouth","LogicApps.KoreaSouth","@{changeNumber=1; region=koreasouth; regionId=50; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.NorthCentralUS","LogicApps.NorthCentralUS","@{changeNumber=2; region=northcentralus; regionId=34; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.NorthEurope","LogicApps.NorthEurope","@{changeNumber=2; region=northeurope; regionId=17; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.NorwayEast","LogicApps.NorwayEast","@{changeNumber=2; region=norwaye; regionId=63; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.NorwayWest","LogicApps.NorwayWest","@{changeNumber=2; region=norwayw; regionId=74; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.SouthAfricaNorth","LogicApps.SouthAfricaNorth","@{changeNumber=2; region=southafricanorth; regionId=82; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.SouthAfricaWest","LogicApps.SouthAfricaWest","@{changeNumber=2; region=southafricawest; regionId=83; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.SouthCentralUS","LogicApps.SouthCentralUS","@{changeNumber=2; region=southcentralus; regionId=35; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.SouthIndia","LogicApps.SouthIndia","@{changeNumber=2; region=southindia; regionId=22; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.SoutheastAsia","LogicApps.SoutheastAsia","@{changeNumber=2; region=southeastasia; regionId=2; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.SwitzerlandNorth","LogicApps.SwitzerlandNorth","@{changeNumber=2; region=switzerlandn; regionId=66; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.SwitzerlandWest","LogicApps.SwitzerlandWest","@{changeNumber=2; region=switzerlandw; regionId=67; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.UAECentral","LogicApps.UAECentral","@{changeNumber=2; region=uaecentral; regionId=61; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.UAENorth","LogicApps.UAENorth","@{changeNumber=2; region=uaenorth; regionId=60; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.UKNorth","LogicApps.UKNorth","@{changeNumber=2; region=uknorth; regionId=29; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.UKSouth","LogicApps.UKSouth","@{changeNumber=2; region=uksouth; regionId=27; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.UKSouth2","LogicApps.UKSouth2","@{changeNumber=2; region=uksouth2; regionId=30; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.UKWest","LogicApps.UKWest","@{changeNumber=2; region=ukwest; regionId=28; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.WestCentralUS","LogicApps.WestCentralUS","@{changeNumber=2; region=westcentralus; regionId=36; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.WestEurope","LogicApps.WestEurope","@{changeNumber=2; region=westeurope; regionId=18; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"LogicApps.WestIndia","LogicApps.WestIndia","@{changeNumber=2; region=westindia; regionId=23; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.WestUS","LogicApps.WestUS","@{changeNumber=2; region=westus; regionId=37; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"LogicApps.WestUS2","LogicApps.WestUS2","@{changeNumber=2; region=westus2; regionId=38; platform=Azure; systemService=LogicApps; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.AustraliaEast","MicrosoftCloudAppSecurity.AustraliaEast","@{changeNumber=1; region=australiaeast; regionId=3; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.AustraliaSoutheast","MicrosoftCloudAppSecurity.AustraliaSoutheast","@{changeNumber=1; region=australiasoutheast; regionId=4; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.CanadaCentral","MicrosoftCloudAppSecurity.CanadaCentral","@{changeNumber=1; region=canadacentral; regionId=11; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.CanadaEast","MicrosoftCloudAppSecurity.CanadaEast","@{changeNumber=1; region=canadaeast; regionId=12; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftCloudAppSecurity.CentralUS","MicrosoftCloudAppSecurity.CentralUS","@{changeNumber=1; region=centralus; regionId=31; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.EastAsia","MicrosoftCloudAppSecurity.EastAsia","@{changeNumber=1; region=eastasia; regionId=1; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftCloudAppSecurity.EastUS","MicrosoftCloudAppSecurity.EastUS","@{changeNumber=1; region=eastus; regionId=32; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.EastUS2","MicrosoftCloudAppSecurity.EastUS2","@{changeNumber=1; region=eastus2; regionId=33; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.FranceCentral","MicrosoftCloudAppSecurity.FranceCentral","@{changeNumber=1; region=centralfrance; regionId=19; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftCloudAppSecurity.FranceSouth","MicrosoftCloudAppSecurity.FranceSouth","@{changeNumber=1; region=southfrance; regionId=20; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.NorthEurope","MicrosoftCloudAppSecurity.NorthEurope","@{changeNumber=1; region=northeurope; regionId=17; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftCloudAppSecurity.SouthCentralUS","MicrosoftCloudAppSecurity.SouthCentralUS","@{changeNumber=1; region=southcentralus; regionId=35; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftCloudAppSecurity.SoutheastAsia","MicrosoftCloudAppSecurity.SoutheastAsia","@{changeNumber=1; region=southeastasia; regionId=2; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.UKSouth","MicrosoftCloudAppSecurity.UKSouth","@{changeNumber=1; region=uksouth; regionId=27; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.UKWest","MicrosoftCloudAppSecurity.UKWest","@{changeNumber=1; region=ukwest; regionId=28; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftCloudAppSecurity.WestCentralUS","MicrosoftCloudAppSecurity.WestCentralUS","@{changeNumber=1; region=westcentralus; regionId=36; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.WestEurope","MicrosoftCloudAppSecurity.WestEurope","@{changeNumber=1; region=westeurope; regionId=18; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftCloudAppSecurity.WestUS","MicrosoftCloudAppSecurity.WestUS","@{changeNumber=1; region=westus; regionId=37; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftCloudAppSecurity.WestUS2","MicrosoftCloudAppSecurity.WestUS2","@{changeNumber=1; region=westus2; regionId=38; platform=Azure; systemService=MicrosoftCloudAppSecurity; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftContainerRegistry.AustraliaCentral","MicrosoftContainerRegistry.AustraliaCentral","@{changeNumber=1; region=australiacentral; regionId=58; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftContainerRegistry.AustraliaCentral2","MicrosoftContainerRegistry.AustraliaCentral2","@{changeNumber=1; region=australiacentral2; regionId=59; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=}"
"MicrosoftContainerRegistry.AustraliaEast","MicrosoftContainerRegistry.AustraliaEast","@{changeNumber=2; region=australiaeast; regionId=3; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.AustraliaSoutheast","MicrosoftContainerRegistry.AustraliaSoutheast","@{changeNumber=2; region=australiasoutheast; regionId=4; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.BrazilSouth","MicrosoftContainerRegistry.BrazilSouth","@{changeNumber=2; region=brazilsouth; regionId=9; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.BrazilSoutheast","MicrosoftContainerRegistry.BrazilSoutheast","@{changeNumber=2; region=brazilse; regionId=77; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.CanadaCentral","MicrosoftContainerRegistry.CanadaCentral","@{changeNumber=2; region=canadacentral; regionId=11; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.CanadaEast","MicrosoftContainerRegistry.CanadaEast","@{changeNumber=2; region=canadaeast; regionId=12; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.CentralIndia","MicrosoftContainerRegistry.CentralIndia","@{changeNumber=2; region=centralindia; regionId=21; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.CentralUS","MicrosoftContainerRegistry.CentralUS","@{changeNumber=2; region=centralus; regionId=31; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.CentralUSEUAP","MicrosoftContainerRegistry.CentralUSEUAP","@{changeNumber=2; region=centraluseuap; regionId=48; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.EastAsia","MicrosoftContainerRegistry.EastAsia","@{changeNumber=2; region=eastasia; regionId=1; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.EastUS","MicrosoftContainerRegistry.EastUS","@{changeNumber=2; region=eastus; regionId=32; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
"MicrosoftContainerRegistry.EastUS2","MicrosoftContainerRegistry.EastUS2","@{changeNumber=2; region=eastus2; regionId=33; platform=Azure; systemService=MicrosoftContainerRegistry; addressPrefixes=System.Object[]; networkFeatures=System.Object[]}"
